timestamp,frame,object_id,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h
34.50,1031,19,895,635,818,607,155,57
34.53,1032,13,906,543,831,477,150,132
34.53,1032,17,868,493,809,442,119,102
34.53,1032,18,758,492,742,455,33,74
34.53,1032,19,895,635,818,607,155,57
34.56,1033,13,928,543,876,477,104,132
34.56,1033,17,868,493,809,442,118,102
34.56,1033,18,758,492,742,455,32,74
34.56,1033,19,895,634,818,605,155,59
34.56,1033,20,852,599,831,589,43,20
34.59,1034,13,928,543,876,477,104,132
34.59,1034,17,868,493,809,442,118,102
34.59,1034,18,758,492,742,455,32,74
34.59,1034,19,895,634,818,605,155,59
34.59,1034,20,852,599,831,589,43,20
34.62,1035,13,928,543,876,477,104,132
34.62,1035,17,868,493,809,442,118,102
34.62,1035,18,758,492,742,455,32,74
34.62,1035,19,895,634,818,605,155,59
34.62,1035,20,852,599,831,589,43,20
34.65,1036,13,928,543,876,477,104,132
34.65,1036,17,868,492,809,441,118,103
34.65,1036,18,758,492,742,455,32,74
34.65,1036,19,895,634,818,605,155,59
34.65,1036,20,852,599,831,589,43,20
34.68,1037,13,928,543,876,477,104,132
34.68,1037,17,868,492,809,441,118,103
34.68,1037,18,758,492,742,455,32,74
34.68,1037,19,895,634,818,605,155,59
34.68,1037,20,852,599,831,589,43,20
34.71,1038,13,928,543,876,477,104,132
34.71,1038,17,868,492,809,441,118,103
34.71,1038,18,758,492,742,455,32,74
34.71,1038,19,895,634,818,605,155,59
34.71,1038,20,852,599,831,589,43,20
34.74,1039,13,928,543,876,477,104,132
34.74,1039,17,868,492,809,441,118,103
34.74,1039,18,758,492,742,455,32,74
34.74,1039,19,895,634,818,605,155,59
34.74,1039,20,852,599,831,589,43,20
34.77,1040,13,928,543,876,477,104,132
34.77,1040,17,868,492,809,441,118,103
34.77,1040,18,758,492,742,455,32,74
34.77,1040,19,895,634,818,605,155,59
34.77,1040,20,852,599,831,589,43,20
34.80,1041,13,928,543,876,477,104,132
34.80,1041,17,868,492,809,441,118,103
34.80,1041,18,758,492,742,455,32,74
34.80,1041,19,895,634,818,605,155,59
34.80,1041,20,852,599,831,589,43,20
34.83,1042,13,928,543,876,477,104,132
34.83,1042,17,868,492,809,441,118,103
34.83,1042,18,758,492,742,455,32,74
34.83,1042,19,895,634,818,605,155,59
34.83,1042,20,852,599,831,589,43,20
34.86,1043,13,928,543,876,477,104,132
34.86,1043,17,868,492,809,441,118,103
34.86,1043,18,758,492,742,455,32,74
34.86,1043,19,895,634,818,605,155,59
34.86,1043,20,852,599,831,589,43,20
34.89,1044,13,928,535,876,474,104,122
34.89,1044,17,868,493,809,441,118,104
34.89,1044,18,758,492,742,455,32,74
34.89,1044,19,894,634,816,605,157,59
34.89,1044,20,852,599,831,589,43,20
34.89,1044,21,951,588,930,567,42,42
34.92,1045,13,928,535,876,474,104,122
34.92,1045,17,868,493,809,441,118,104
34.92,1045,18,758,492,742,455,32,74
34.92,1045,19,894,634,816,605,157,59
34.92,1045,20,852,599,831,589,43,20
34.92,1045,21,951,588,930,567,42,42
34.95,1046,13,928,535,876,474,104,122
34.95,1046,17,868,493,809,441,118,104
34.95,1046,18,758,492,742,455,32,74
34.95,1046,19,894,634,816,605,157,59
34.95,1046,20,852,599,831,589,43,20
34.95,1046,21,951,588,930,567,42,42
34.98,1047,13,928,535,876,474,104,122
34.98,1047,17,868,493,809,441,118,104
34.98,1047,18,758,492,742,455,32,74
34.98,1047,19,894,634,816,605,157,59
34.98,1047,20,852,599,831,589,43,20
34.98,1047,21,951,588,930,567,42,42
35.01,1048,13,928,535,876,474,104,122
35.01,1048,17,868,493,809,441,118,104
35.01,1048,18,758,492,742,455,32,74
35.01,1048,19,894,634,816,605,157,59
35.01,1048,20,852,599,831,589,43,20
35.01,1048,21,951,588,930,567,42,42
35.04,1049,13,928,535,876,474,104,122
35.04,1049,17,868,493,809,441,118,104
35.04,1049,18,758,492,742,455,32,74
35.04,1049,19,894,634,816,605,157,59
35.04,1049,20,852,599,831,589,43,20
35.04,1049,21,951,588,930,567,42,42
35.07,1050,13,928,535,876,474,104,122
35.07,1050,17,868,493,809,441,118,104
35.07,1050,18,758,492,742,455,32,74
35.07,1050,19,894,634,816,605,157,59
35.07,1050,20,852,599,831,589,43,20
35.07,1050,21,951,588,930,567,42,42
35.10,1051,13,928,535,876,474,104,122
35.10,1051,17,868,493,809,441,118,104
35.10,1051,18,758,492,742,455,32,74
35.10,1051,19,894,634,816,605,157,59
35.10,1051,20,852,599,831,589,43,20
35.10,1051,21,951,588,930,567,42,42
35.13,1052,13,928,535,876,474,104,122
35.13,1052,17,868,493,809,441,118,104
35.13,1052,18,758,492,742,455,32,74
35.13,1052,19,894,634,816,605,157,59
35.13,1052,20,852,599,831,589,43,20
35.13,1052,21,951,588,930,567,42,42
35.16,1053,13,928,535,876,474,104,122
35.16,1053,17,868,493,809,441,118,104
35.16,1053,18,758,492,742,455,32,74
35.16,1053,19,894,634,816,605,157,59
35.16,1053,20,852,599,831,589,43,20
35.16,1053,21,951,588,930,567,42,42
35.19,1054,13,928,535,876,474,104,122
35.19,1054,17,868,493,809,441,118,104
35.19,1054,18,758,492,742,455,32,74
35.19,1054,19,894,634,816,605,157,59
35.19,1054,20,852,599,831,589,43,20
35.19,1054,21,951,588,930,567,42,42
35.22,1055,13,928,535,876,474,104,122
35.22,1055,17,868,493,809,441,118,104
35.22,1055,18,758,492,742,455,32,74
35.22,1055,19,894,634,816,605,157,59
35.22,1055,20,852,599,831,589,43,20
35.22,1055,21,951,588,930,567,42,42
35.25,1056,13,928,535,876,474,104,122
35.25,1056,17,868,493,809,441,118,104
35.25,1056,18,758,492,742,455,32,74
35.25,1056,19,894,634,816,605,157,59
35.25,1056,20,852,599,831,589,43,20
35.25,1056,21,951,588,930,567,42,42
35.28,1057,13,928,535,876,474,104,122
35.28,1057,17,868,493,809,441,118,104
35.28,1057,18,758,492,742,455,32,74
35.28,1057,19,894,634,816,605,157,59
35.28,1057,20,852,599,831,589,43,20
35.28,1057,21,951,588,930,567,42,42
35.31,1058,13,928,535,876,474,104,122
35.31,1058,17,868,493,809,441,118,104
35.31,1058,18,758,492,742,455,32,74
35.31,1058,19,894,634,816,605,157,59
35.31,1058,20,852,599,831,589,43,20
35.31,1058,21,951,588,930,567,42,42
35.34,1059,13,905,543,831,477,149,132
35.34,1059,17,868,493,809,441,118,104
35.34,1059,18,758,494,742,458,33,72
35.34,1059,19,884,615,796,567,177,97
35.34,1059,20,852,599,796,567,177,97
35.34,1059,21,951,588,831,477,149,132
35.37,1060,13,905,543,831,477,149,132
35.37,1060,17,868,493,809,441,118,104
35.37,1060,18,758,494,742,458,33,72
35.37,1060,19,884,615,796,567,177,97
35.37,1060,20,852,599,796,567,177,97
35.37,1060,21,951,588,831,477,149,132
35.40,1061,13,928,534,876,472,104,125
35.40,1061,17,868,492,809,441,118,103
35.40,1061,18,758,494,742,458,32,72
35.40,1061,19,893,615,813,567,160,97
35.40,1061,20,853,599,833,589,40,20
35.40,1061,21,951,588,876,472,104,125
35.43,1062,13,907,540,834,472,146,137
35.43,1062,17,868,493,809,442,118,102
35.43,1062,18,758,492,742,455,33,75
35.43,1062,19,892,615,813,567,159,97
35.43,1062,20,853,599,813,567,159,97
35.43,1062,21,951,588,813,567,159,97
35.46,1063,13,908,540,835,472,147,136
35.46,1063,17,868,493,809,443,118,100
35.46,1063,18,757,492,741,456,33,73
35.46,1063,19,896,615,819,567,154,97
35.46,1063,20,853,599,819,567,154,97
35.46,1063,21,951,588,819,567,154,97
35.49,1064,13,908,540,835,472,147,136
35.49,1064,17,868,493,809,443,118,100
35.49,1064,18,757,492,741,456,33,73
35.49,1064,19,896,615,819,567,154,97
35.49,1064,20,853,599,819,567,154,97
35.49,1064,21,951,588,819,567,154,97
35.52,1065,13,909,540,835,472,149,136
35.52,1065,17,868,493,809,443,118,100
35.52,1065,18,757,492,741,456,33,73
35.52,1065,19,896,615,819,567,154,97
35.52,1065,20,853,599,819,567,154,97
35.52,1065,21,951,588,819,567,154,97
35.55,1066,13,902,566,818,468,168,196
35.55,1066,17,868,506,809,471,119,71
35.55,1066,18,758,492,742,457,33,71
35.55,1066,19,896,615,818,468,168,196
35.55,1066,20,853,599,818,468,168,196
35.55,1066,21,951,588,818,468,168,196
35.55,1066,22,869,456,845,443,49,27
35.59,1067,13,903,565,820,467,166,197
35.59,1067,17,868,506,809,471,119,70
35.59,1067,18,758,492,742,457,33,71
35.59,1067,19,896,615,820,467,166,197
35.59,1067,20,853,599,820,467,166,197
35.59,1067,21,951,588,820,467,166,197
35.59,1067,22,870,456,846,443,48,27
35.62,1068,13,903,566,820,468,166,196
35.62,1068,17,868,506,809,471,119,70
35.62,1068,18,758,492,742,457,33,71
35.62,1068,19,896,615,820,468,166,196
35.62,1068,20,853,599,820,468,166,196
35.62,1068,21,951,588,820,468,166,196
35.62,1068,22,870,456,846,443,48,26
35.65,1069,13,905,565,820,468,170,195
35.65,1069,17,869,507,810,472,118,70
35.65,1069,18,758,494,742,462,32,65
35.65,1069,19,896,615,835,589,45,19
35.65,1069,20,857,598,835,589,45,19
35.65,1069,21,951,588,820,468,170,195
35.65,1069,22,869,455,846,443,47,25
35.68,1070,13,936,555,879,447,114,216
35.68,1070,17,869,505,810,471,118,69
35.68,1070,18,758,494,743,462,31,65
35.68,1070,19,896,615,879,447,114,216
35.68,1070,20,857,598,879,447,114,216
35.68,1070,21,951,588,879,447,114,216
35.68,1070,22,870,455,846,443,48,25
35.71,1071,13,936,555,879,447,115,216
35.71,1071,17,869,505,810,471,118,69
35.71,1071,18,758,494,743,462,31,64
35.71,1071,19,896,615,879,447,115,216
35.71,1071,20,857,598,879,447,115,216
35.71,1071,21,951,588,879,447,115,216
35.71,1071,22,870,455,846,443,48,25
35.75,1072,13,943,528,887,393,112,270
35.75,1072,17,869,506,810,472,118,68
35.75,1072,18,758,494,743,463,31,63
35.75,1072,19,896,615,887,393,112,270
35.75,1072,20,857,598,810,472,118,68
35.75,1072,21,951,588,887,393,112,270
35.75,1072,22,870,455,847,443,47,25
35.78,1073,13,943,525,888,387,111,276
35.78,1073,17,869,506,810,472,118,68
35.78,1073,18,757,494,742,463,31,62
35.78,1073,19,896,615,888,387,111,276
35.78,1073,20,857,598,810,472,118,68
35.78,1073,21,951,588,888,387,111,276
35.78,1073,22,870,455,810,472,118,68
35.81,1074,13,943,525,888,387,111,276
35.81,1074,17,869,506,810,472,118,68
35.81,1074,18,757,502,742,479,30,46
35.81,1074,19,896,615,888,387,111,276
35.81,1074,20,857,598,810,472,118,68
35.81,1074,21,951,588,888,387,111,276
35.82,1074,22,870,455,810,472,118,68
35.85,1075,13,946,525,893,387,107,276
35.85,1075,17,869,506,810,472,118,68
35.85,1075,18,757,502,742,479,30,46
35.85,1075,19,896,615,893,387,107,276
35.85,1075,20,857,598,810,472,118,68
35.85,1075,21,951,588,893,387,107,276
35.85,1075,22,870,455,810,472,118,68
35.88,1076,13,959,525,893,387,132,276
35.88,1076,17,869,506,810,473,118,67
35.88,1076,18,757,494,742,463,30,62
35.88,1076,19,896,615,893,387,132,276
35.88,1076,20,857,598,810,473,118,67
35.88,1076,21,951,588,893,387,132,276
35.88,1076,22,870,455,810,473,118,67
35.91,1077,13,961,524,896,386,130,277
35.91,1077,17,869,506,810,473,118,67
35.91,1077,18,757,501,742,478,30,47
35.91,1077,19,896,615,896,386,130,277
35.91,1077,20,857,598,810,473,118,67
35.91,1077,21,951,588,896,386,130,277
35.91,1077,22,870,455,810,473,118,67
35.94,1078,13,961,523,897,384,129,279
35.94,1078,17,869,506,810,473,118,67
35.94,1078,18,757,501,743,478,29,47
35.94,1078,19,896,615,810,473,118,67
35.94,1078,20,857,598,810,473,118,67
35.94,1078,21,951,588,897,384,129,279
35.94,1078,22,870,455,810,473,118,67
35.97,1079,13,964,523,902,384,124,278
35.97,1079,17,869,506,810,473,118,67
35.97,1079,18,757,501,743,478,29,47
35.97,1079,19,896,615,810,473,118,67
35.97,1079,20,857,598,810,473,118,67
35.97,1079,21,951,588,902,384,124,278
35.97,1079,22,870,455,810,473,118,67
36.00,1080,13,965,523,905,384,121,278
36.00,1080,17,869,506,810,473,118,67
36.00,1080,18,757,502,743,479,29,46
36.00,1080,19,896,615,810,473,118,67
36.00,1080,20,857,598,810,473,118,67
36.00,1080,21,951,588,905,384,121,278
36.00,1080,22,870,455,810,473,118,67
36.03,1081,13,971,522,907,383,128,278
36.03,1081,17,869,506,810,472,119,68
36.03,1081,18,757,503,743,483,28,41
36.03,1081,19,896,615,810,472,119,68
36.03,1081,20,857,598,810,472,119,68
36.03,1081,21,1009,599,996,575,26,48
36.03,1081,22,870,455,810,472,119,68
36.06,1082,13,922,522,810,383,225,278
36.06,1082,17,869,506,810,383,225,278
36.06,1082,18,757,504,743,484,28,40
36.06,1082,19,896,615,810,383,225,278
36.06,1082,20,857,598,810,383,225,278
36.06,1082,21,1016,596,995,570,43,53
36.06,1082,22,870,455,810,383,225,278
36.09,1083,13,923,522,810,383,227,278
36.09,1083,17,869,506,810,383,227,278
36.09,1083,18,757,504,743,484,28,40
36.09,1083,19,896,615,810,383,227,278
36.09,1083,20,857,598,810,383,227,278
36.09,1083,21,1018,596,995,570,46,53
36.09,1083,22,870,455,810,383,227,278
36.11,1084,13,955,522,863,383,184,278
36.11,1084,17,834,492,810,474,48,36
36.11,1084,18,753,503,737,484,33,39
36.11,1084,19,896,615,863,383,184,278
36.11,1084,20,857,598,810,474,48,36
36.11,1084,21,1019,596,994,568,51,56
36.11,1084,22,870,455,810,474,48,36
36.15,1085,13,955,522,863,383,184,278
36.15,1085,17,834,492,811,474,47,36
36.15,1085,18,754,504,737,485,34,38
36.15,1085,19,896,615,863,383,184,278
36.15,1085,20,857,598,811,474,47,36
36.15,1085,21,1019,596,993,568,52,56
36.15,1085,22,870,455,811,474,47,36
36.15,1085,23,1056,457,1044,433,25,49
36.17,1086,13,955,522,863,383,184,278
36.17,1086,17,834,492,811,474,47,36
36.17,1086,18,754,504,737,485,34,38
36.17,1086,19,896,615,863,383,184,278
36.18,1086,20,857,598,811,474,47,36
36.18,1086,21,1019,596,993,568,52,56
36.18,1086,22,870,455,811,474,47,36
36.18,1086,23,1056,457,1044,433,25,49
36.20,1087,13,955,522,863,383,184,278
36.20,1087,17,834,492,811,474,47,36
36.20,1087,18,754,504,739,485,30,38
36.20,1087,19,896,615,863,383,184,278
36.20,1087,20,857,598,811,474,47,36
36.20,1087,21,1021,594,993,565,56,59
36.20,1087,22,870,455,811,474,47,36
36.20,1087,23,1054,465,1040,433,29,64
36.23,1088,13,955,521,863,382,184,279
36.23,1088,17,834,492,811,474,47,36
36.23,1088,18,754,504,739,485,30,38
36.23,1088,19,896,615,863,382,184,279
36.23,1088,20,857,598,811,474,47,36
36.23,1088,21,1020,594,991,565,58,59
36.23,1088,22,870,455,811,474,47,36
36.23,1088,23,1054,465,1040,433,29,64
36.26,1089,13,968,518,883,383,171,271
36.26,1089,17,834,492,883,383,171,271
36.26,1089,18,754,504,883,383,171,271
36.26,1089,19,896,615,883,383,171,271
36.26,1089,20,857,598,883,383,171,271
36.26,1089,21,1020,594,883,383,171,271
36.26,1089,22,870,455,883,383,171,271
36.26,1089,23,1054,469,1038,433,32,72
36.30,1090,13,969,520,883,387,172,266
36.30,1090,17,834,492,883,387,172,266
36.30,1090,18,754,504,883,387,172,266
36.30,1090,19,896,615,883,387,172,266
36.30,1090,20,857,598,883,387,172,266
36.30,1090,21,1020,594,883,387,172,266
36.30,1090,22,870,455,883,387,172,266
36.30,1090,23,1056,469,1040,433,32,73
36.33,1091,13,969,536,883,421,172,231
36.33,1091,17,834,492,883,421,172,231
36.33,1091,18,754,504,883,421,172,231
36.33,1091,19,896,615,883,421,172,231
36.33,1091,20,857,598,883,421,172,231
36.33,1091,21,1020,594,883,421,172,231
36.33,1091,22,870,455,944,389,92,129
36.33,1091,23,1058,475,1042,437,32,77
36.33,1091,24,990,453,944,389,92,129
36.36,1092,13,969,537,883,422,172,230
36.36,1092,17,834,492,883,422,172,230
36.36,1092,18,754,504,883,422,172,230
36.37,1092,19,896,615,883,422,172,230
36.37,1092,20,857,598,883,422,172,230
36.37,1092,21,1020,594,883,422,172,230
36.37,1092,22,870,455,943,389,93,128
36.37,1092,23,1058,474,1042,436,32,76
36.37,1092,24,989,453,943,389,93,128
36.40,1093,13,970,541,883,434,174,214
36.40,1093,17,834,492,883,434,174,214
36.40,1093,18,754,504,883,434,174,214
36.40,1093,19,896,615,883,434,174,214
36.40,1093,20,857,598,883,434,174,214
36.40,1093,21,1020,594,883,434,174,214
36.40,1093,22,870,455,945,398,99,131
36.40,1093,23,1060,490,1043,453,35,75
36.40,1093,24,994,463,945,398,99,131
36.43,1094,13,971,542,884,436,175,212
36.43,1094,17,834,492,884,436,175,212
36.43,1094,18,754,504,884,436,175,212
36.43,1094,19,896,615,884,436,175,212
36.43,1094,20,857,598,884,436,175,212
36.43,1094,21,1020,594,884,436,175,212
36.43,1094,22,870,455,949,405,95,128
36.43,1094,23,1062,494,1043,457,38,75
36.43,1094,24,996,469,949,405,95,128
36.46,1095,13,971,542,884,436,175,212
36.46,1095,17,834,492,884,436,175,212
36.46,1095,18,754,504,884,436,175,212
36.46,1095,19,896,615,884,436,175,212
36.46,1095,20,857,598,884,436,175,212
36.46,1095,21,1020,594,884,436,175,212
36.46,1095,22,870,455,949,405,95,128
36.46,1095,23,1062,494,1043,457,38,75
36.46,1095,24,996,469,949,405,95,128
36.49,1096,13,993,557,926,533,134,48
36.49,1096,17,834,492,884,435,58,120
36.49,1096,18,754,504,884,435,58,120
36.49,1096,19,896,615,895,558,170,87
36.49,1096,20,857,598,884,435,58,120
36.49,1096,21,980,601,895,558,170,87
36.49,1096,22,913,495,884,435,58,120
36.49,1096,23,1062,494,954,407,131,126
36.49,1096,24,1019,470,954,407,131,126
36.52,1097,13,996,553,929,529,135,48
36.52,1097,17,834,492,886,430,56,121
36.52,1097,18,754,504,886,430,56,121
36.52,1097,19,904,577,889,560,31,35
36.52,1097,20,857,598,889,560,31,35
36.52,1097,21,995,614,924,581,143,67
36.52,1097,22,914,490,886,430,56,121
36.52,1097,23,1067,492,1047,452,40,80
36.52,1097,24,1003,466,955,403,97,126
36.55,1098,13,996,553,929,529,135,48
36.55,1098,17,834,492,886,430,56,121
36.55,1098,18,754,504,886,430,56,121
36.55,1098,19,904,577,889,560,31,35
36.55,1098,20,857,598,889,560,31,35
36.55,1098,21,995,614,924,581,143,67
36.55,1098,22,914,490,886,430,56,121
36.55,1098,23,1067,492,1047,452,40,80
36.55,1098,24,1003,466,955,403,97,126
36.58,1099,13,1002,544,934,521,136,47
36.58,1099,17,834,492,888,477,43,73
36.58,1099,18,754,504,888,477,43,73
36.58,1099,19,904,577,888,477,43,73
36.58,1099,20,857,598,888,477,43,73
36.58,1099,21,1001,606,931,574,140,64
36.58,1099,22,909,513,888,477,43,73
36.58,1099,23,1072,485,1055,446,35,78
36.58,1099,24,1006,461,956,401,100,120
36.58,1099,25,934,446,925,420,19,53
36.62,1100,13,1003,541,935,518,137,46
36.62,1100,17,834,492,889,478,42,72
36.62,1100,18,754,504,889,478,42,72
36.62,1100,19,904,577,867,607,26,35
36.62,1100,20,880,624,867,607,26,35
36.62,1100,21,1001,601,931,569,141,64
36.62,1100,22,910,514,889,478,42,72
36.62,1100,23,1072,485,957,398,134,123
36.62,1100,24,1024,459,957,398,134,123
36.62,1100,25,936,443,927,417,18,53
36.65,1101,13,1003,541,935,518,137,46
36.65,1101,17,834,492,889,478,42,72
36.65,1101,18,754,504,889,478,42,72
36.65,1101,19,904,577,867,607,26,35
36.65,1101,20,880,624,867,607,26,35
36.65,1101,21,1001,601,931,569,141,64
36.65,1101,22,910,514,889,478,42,72
36.65,1101,23,1072,485,957,398,134,123
36.65,1101,24,1024,459,957,398,134,123
36.65,1101,25,936,443,927,417,18,53
36.68,1102,13,1006,535,937,513,139,45
36.68,1102,17,834,492,889,474,45,78
36.68,1102,18,754,504,889,474,45,78
36.68,1102,19,904,577,865,608,30,47
36.68,1102,20,880,631,865,608,30,47
36.68,1102,21,999,594,928,562,143,64
36.68,1102,22,911,513,889,474,45,78
36.68,1102,23,1074,474,1055,434,38,80
36.68,1102,24,999,452,941,393,117,118
36.68,1102,25,937,439,927,412,20,55
36.71,1103,13,1007,532,938,510,138,45
36.71,1103,17,834,492,890,473,43,78
36.71,1103,18,754,504,890,473,43,78
36.71,1103,19,904,577,871,608,28,47
36.71,1103,20,885,631,871,608,28,47
36.71,1103,21,999,591,928,558,143,66
36.71,1103,22,911,512,890,473,43,78
36.71,1103,23,1075,470,1057,430,36,80
36.71,1103,24,1005,449,952,391,107,117
36.71,1103,25,940,443,930,412,20,63
36.74,1104,13,1010,531,938,509,144,45
36.74,1104,17,834,492,893,471,40,77
36.74,1104,18,754,504,893,471,40,77
36.74,1104,19,904,577,876,609,30,46
36.74,1104,20,891,632,876,609,30,46
36.74,1104,21,1000,589,928,556,144,67
36.74,1104,22,913,509,893,471,40,77
36.74,1104,23,1075,470,1057,430,36,80
36.74,1104,24,1003,448,948,390,111,117
36.74,1104,25,940,443,930,412,20,62
36.77,1105,13,1012,530,938,507,149,47
36.77,1105,17,834,492,894,470,42,82
36.77,1105,18,754,504,894,470,42,82
36.77,1105,19,904,577,884,609,29,40
36.77,1105,20,898,629,884,609,29,40
36.77,1105,21,999,589,927,556,144,66
36.78,1105,22,915,511,894,470,42,82
36.78,1105,23,1076,468,1060,429,33,78
36.78,1105,24,1009,448,960,389,99,118
36.78,1105,25,940,433,930,401,20,64
36.81,1106,13,1012,530,940,507,145,47
36.81,1106,17,834,492,894,472,35,76
36.81,1106,18,754,504,894,472,35,76
36.81,1106,19,909,576,895,558,28,37
36.81,1106,20,906,629,890,609,32,41
36.81,1106,21,997,589,924,556,147,66
36.81,1106,22,911,510,894,472,35,76
36.81,1106,23,1076,468,1060,429,32,78
36.81,1106,24,1009,448,960,390,99,117
36.81,1106,25,939,433,929,402,21,62
36.84,1107,13,1012,530,940,507,145,47
36.84,1107,17,834,492,894,472,35,76
36.84,1107,18,754,504,894,472,35,76
36.84,1107,19,909,576,895,558,28,37
36.84,1107,20,906,629,890,609,32,41
36.84,1107,21,997,589,924,556,147,66
36.84,1107,22,911,510,894,472,35,76
36.84,1107,23,1076,468,1060,429,32,78
36.84,1107,24,1009,448,960,390,99,117
36.84,1107,25,939,433,929,402,21,62
36.87,1108,13,1012,532,941,510,142,45
36.87,1108,17,834,492,900,476,25,71
36.87,1108,18,754,504,900,476,25,71
36.87,1108,19,909,576,900,476,25,71
36.87,1108,20,906,629,906,551,163,73
36.87,1108,21,987,587,906,551,163,73
36.87,1108,22,912,511,900,476,25,71
36.87,1108,23,1073,470,1057,432,33,76
36.87,1108,24,1005,452,953,393,104,118
36.87,1108,25,939,430,930,406,18,48
36.90,1109,13,1009,535,940,513,138,44
36.90,1109,17,834,492,959,395,97,119
36.90,1109,18,754,504,910,554,158,71
36.90,1109,19,909,576,910,554,158,71
36.90,1109,20,906,629,910,554,158,71
36.90,1109,21,989,589,910,554,158,71
36.90,1109,22,912,511,940,513,138,44
36.90,1109,23,1073,471,1057,432,32,78
36.90,1109,24,1007,454,959,395,97,119
36.90,1109,25,939,430,959,395,97,119
36.93,1110,13,1007,535,938,513,138,44
36.93,1110,17,834,492,959,395,97,119
36.93,1110,18,754,504,912,549,156,76
36.93,1110,19,909,576,912,549,156,76
36.93,1110,20,906,629,912,549,156,76
36.93,1110,21,990,587,912,549,156,76
36.93,1110,22,912,511,938,513,138,44
36.93,1110,23,1073,471,1057,432,32,78
36.93,1110,24,1007,454,959,395,97,119
36.93,1110,25,939,430,959,395,97,119
36.96,1111,13,1001,544,928,522,146,45
36.96,1111,17,834,492,958,405,94,119
36.96,1111,18,754,504,928,522,146,45
36.96,1111,19,909,576,925,567,140,65
36.96,1111,20,906,629,925,567,140,65
36.96,1111,21,995,599,925,567,140,65
36.96,1111,22,912,511,928,522,146,45
36.96,1111,23,1070,479,1054,441,32,77
36.96,1111,24,1005,464,958,405,94,119
36.96,1111,25,939,430,958,405,94,119
36.96,1111,26,1091,579,1078,537,27,84
36.99,1112,13,1000,550,928,529,144,43
36.99,1112,17,834,492,928,424,18,45
36.99,1112,18,754,504,928,424,18,45
36.99,1112,19,909,576,929,576,134,62
36.99,1112,20,906,629,929,576,134,62
36.99,1112,21,996,607,929,576,134,62
36.99,1112,22,912,511,928,424,18,45
36.99,1112,23,1068,484,1052,446,32,77
36.99,1112,24,1003,470,957,411,93,119
36.99,1112,25,937,446,928,424,18,45
36.99,1112,26,1091,584,1078,544,26,80
37.03,1113,13,1000,550,928,529,144,43
37.03,1113,17,834,492,928,424,18,45
37.03,1113,18,754,504,928,424,18,45
37.03,1113,19,909,576,929,576,134,62
37.03,1113,20,906,629,929,576,134,62
37.03,1113,21,996,607,929,576,134,62
37.03,1113,22,912,511,928,424,18,45
37.03,1113,23,1068,484,1052,446,32,77
37.03,1113,24,1003,470,957,411,93,119
37.03,1113,25,937,446,928,424,18,45
37.03,1113,26,1091,584,1078,544,26,80
37.05,1114,13,1000,550,926,534,140,111
37.05,1114,17,834,492,954,422,91,117
37.05,1114,18,754,504,954,422,91,117
37.05,1114,19,909,576,926,534,140,111
37.05,1114,20,906,629,926,534,140,111
37.05,1114,21,996,589,926,534,140,111
37.05,1114,22,912,511,954,422,91,117
37.05,1114,23,1062,493,1046,453,33,80
37.05,1114,24,999,480,954,422,91,117
37.05,1114,25,937,446,954,422,91,117
37.05,1114,26,1089,593,1074,555,30,77
37.09,1115,13,1000,550,921,533,146,114
37.09,1115,17,834,492,952,422,92,116
37.09,1115,18,754,504,952,422,92,116
37.09,1115,19,909,576,921,533,146,114
37.09,1115,20,906,629,921,533,146,114
37.09,1115,21,994,590,921,533,146,114
37.09,1115,22,912,511,952,422,92,116
37.09,1115,23,1063,486,1047,451,33,71
37.09,1115,24,998,480,952,422,92,116
37.09,1115,25,937,446,952,422,92,116
37.09,1115,26,1089,593,921,533,146,114
37.12,1116,13,995,559,926,534,138,51
37.12,1116,17,834,492,954,422,90,116
37.12,1116,18,754,504,954,422,90,116
37.12,1116,19,909,576,926,534,138,51
37.12,1116,20,906,629,921,585,135,62
37.12,1116,21,988,616,921,585,135,62
37.12,1116,22,912,511,954,422,90,116
37.12,1116,23,1063,486,1047,451,33,71
37.12,1116,24,999,480,954,422,90,116
37.12,1116,25,937,446,954,422,90,116
37.12,1116,26,1089,593,926,534,138,51
37.15,1117,13,992,555,924,531,136,49
37.15,1117,17,834,492,923,430,20,47
37.15,1117,18,754,504,923,430,20,47
37.15,1117,19,909,576,917,575,139,70
37.15,1117,20,906,629,917,575,139,70
37.15,1117,21,986,610,917,575,139,70
37.15,1117,22,912,511,923,430,20,47
37.15,1117,23,1066,474,1052,450,28,48
37.15,1117,24,996,477,950,421,92,113
37.15,1117,25,933,453,923,430,20,47
37.15,1117,26,1089,593,924,531,136,49
37.18,1118,13,990,553,921,529,138,48
37.18,1118,17,834,492,922,426,21,44
37.18,1118,18,754,504,922,426,21,44
37.18,1118,19,909,576,921,529,138,48
37.18,1118,20,906,629,918,576,138,67
37.18,1118,21,987,609,918,576,138,67
37.18,1118,22,912,511,922,426,21,44
37.18,1118,23,1066,472,1052,449,28,47
37.18,1118,24,996,475,949,418,94,114
37.18,1118,25,932,448,922,426,21,44
37.18,1118,26,1089,593,918,576,138,67
37.21,1119,13,992,550,927,527,131,46
37.21,1119,17,834,492,922,422,21,47
37.21,1119,18,754,504,922,422,21,47
37.22,1119,19,909,576,922,574,135,63
37.22,1119,20,906,629,922,574,135,63
